22.6307
17.2507
8.5338
50.0456
4.8336
16.2791
1.1890
1.4194
4.9741
8.0724
6.1111
9.1496
0.7884
9.6569
7.6805
7.9664
6.2468
20.1062
39.8091
6.5660
1.7290
3.2339
3.6209
12.5035
4.7891
16.6218
22.1408
0.7358
6.5156
4.5626
2.9537
0.4481
9.9537
5.5470
0.5874
3.0372
1.9563
0.6972
33.6970
2.4672
3.0411
77.3899
34.9926
0.1675
14.0760
4.1125
7.3760
13.6808
14.1194
38.8984
2.3441
25.3667
6.6527
55.4751
30.0267
0.3457
29.8027
25.8607
4.3742
39.8649
1.5551
7.3127
9.4215
1.4682
5.0574
9.3931
5.2915
4.1761
76.5342
12.9009
9.3530
4.4717
26.6902
71.2526
9.1429
14.3202
3.4504
2.4681
2.0323
1.7716
58.0235
10.9443
0.0308
10.1423
4.3170
3.2307
1.3435
6.6525
1.6457
3.4934
10.5466
27.9083
3.8960
3.3346
13.4326
23.1456
3.2758
6.3776
3.7034
15.6106
2.1619
1.1558
6.2496
3.8629
4.0090
0.6495
4.2350
4.7683
4.0183
3.7276
1.9547
7.1270
2.2148
5.2454
11.2127
4.7584
0.0223
6.5518
5.3448
8.4934
2.8171
39.9642
6.2276
3.2985
4.4549
0.6884
10.4476
8.5674
1.1277
19.9897
5.8219
4.9221
3.7013
2.5832
1.3841
12.0900
11.4063
5.9882
1.6280
7.9063
5.1016
6.2934
5.7690
3.8232
1.2866
0.9840
6.5784
5.0040
0.3267
5.0709
4.2442
5.0384
0.3940
0.6953
0.4904
6.4397
0.6951
9.7033
41.1609
8.0453
3.5503
1.3260
59.4251
4.1713
7.8839
14.0825
1.0044
7.0358
3.9167
6.7581
0.6118
3.2099
2.4878
13.1220
3.7823
5.5450
3.2821
0.6425
6.7915
0.6563
3.4304
4.0748
14.2069
6.0388
26.1374
17.8234
0.7820
5.9007
5.8501
0.4935
1.0926
4.3879
3.8479
4.8723
3.1206
3.2264
6.8990
11.8242
0.8655
8.4200
23.8378
1.4039
6.9781
5.0815
3.6242
7.1124
4.5127
7.3941
0.5051
3.4936
21.0757
11.4858
4.7069
19.5337
19.9239
2.4513
18.1380
0.4914
47.1051
4.2749
3.1416
95.3857
3.3923
1.8877
16.4979
59.4963
97.9610
